"id","id_photo","hotel_id","orientation","photo_width","photo_height","alt","created_at_photo","created_at"
"9c50727c-7c43-4c47-8102-a18d95978aef","749862295","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a ferris wheel in a park with trees at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:09+01","2026-03-13 22:32:07.299696+00"
"7c055220-2e2a-4ef9-a197-f513d9b0bdce","749862317","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a hospital room with a couch and a sink at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:17+01","2026-03-13 22:32:07.301037+00"
"242f83b2-a095-4e8e-9af1-d2e1c7269ca9","749862296","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",2048,1536,"a hospital room with two beds and a bag at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:09+01","2026-03-13 22:32:07.30226+00"
"34007105-e871-4525-9d55-66c1ac736eea","816870712","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"two beds sitting next to each other in a room at Ibis budget Wien Sankt Marx in Vienna","2026-02-03 04:02:56+00","2026-03-13 22:32:07.303487+00"
"29c2e39b-84d3-4a04-89dc-c1d85f8e8a62","816870711","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a bedroom with a bunk bed with a book on it at Ibis budget Wien Sankt Marx in Vienna","2026-02-03 04:02:56+00","2026-03-13 22:32:07.304828+00"
"0973f4f0-513f-47c5-9311-8e9c26df9c52","816870714","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a hotel room with a bed and a bathroom at Ibis budget Wien Sankt Marx in Vienna","2026-02-03 04:02:58+00","2026-03-13 22:32:07.307095+00"
"2819d8e5-bff1-4991-be4e-d7ae29dec1bc","749862304","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a bedroom with a bunk bed with two pillows at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:13+01","2026-03-13 22:32:07.309614+00"
"2ac1fbf0-4188-4463-a89a-fa97f5ee36d2","816870715","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a bedroom with a white bed and a laptop on a desk at Ibis budget Wien Sankt Marx in Vienna","2026-02-03 04:02:58+00","2026-03-13 22:32:07.311814+00"
"d4485662-e157-44df-93ae-29d9a2e67dea","749862309","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a white bed with a toy truck under it at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:15+01","2026-03-13 22:32:07.314063+00"
"d2fe69af-ef22-4379-b5aa-393fbb67f0db","749862315","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a bedroom with a bunk bed and a desk with a book at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:17+01","2026-03-13 22:32:07.315996+00"
"47415828-4d8b-45b2-8f8c-81f4b099d65c","749862324","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a bakery with a blue wall with drawings on it at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:19+01","2026-03-13 22:32:07.317725+00"
"dc008e2c-1abb-4122-8257-f20e5422f869","749862322","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a person is making a drink in a mixer at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:19+01","2026-03-13 22:32:07.319679+00"
"45dbd9fa-ad98-45e7-8259-334e0a95ea47","749862323","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a counter with some bread and other food on it at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:19+01","2026-03-13 22:32:07.322054+00"
"1c68e8e4-d52c-4745-9cdd-d034fd2b1e45","749862327","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"two people sitting at a table with a plate of food at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:20+01","2026-03-13 22:32:07.324437+00"
"4a02c8d5-5a99-47cb-84ec-308bbcb5b55f","749862331","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a woman standing at a reception desk in a office at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:21+01","2026-03-13 22:32:07.326631+00"
"8401cd54-31cd-4f45-a585-b77198ec0626","749862332","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a conference room with tables and chairs at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:21+01","2026-03-13 22:32:07.328768+00"
"d89ed2df-28dd-4705-8d55-9878ddd559ea","749862335","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a waiting room with chairs and a table and a sign that reads lounge at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:22+01","2026-03-13 22:32:07.330816+00"
"8a93cff5-67be-4830-a184-e081b8cb2bed","749862336","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a kitchen with a counter with food on it at Ibis budget Wien Sankt Marx in Vienna","2025-09-19 01:42:22+01","2026-03-13 22:32:07.332725+00"
"95d47bef-d43f-48c1-a0d8-c4762aa29391","162062678","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3000,2250,"a horse drawn carriage in front of a building at Ibis budget Wien Sankt Marx in Vienna","2018-09-22 07:55:52+01","2026-03-13 22:32:07.334625+00"
"3f23c5aa-fe1a-48ae-94cf-66698b71fe51","24134373","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5950,3967,"a building with blue windows on the side of a street at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:36:29+00","2026-03-13 22:32:07.336405+00"
"6afcad39-418c-4120-92b1-a711f2f785ed","24134603","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",6048,4032,"a waiting area with chairs and a table and a bench at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:40:37+00","2026-03-13 22:32:07.338045+00"
"d123d163-52ea-4f29-85b6-9cf3699da712","24134590","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5536,3691,"a piece of luggage sitting in front of a bar at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:40:14+00","2026-03-13 22:32:07.339509+00"
"d2156379-acbf-46cf-a638-900eed085f22","18911872","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3264,2448,"a group of tables and chairs under an umbrella at Ibis budget Wien Sankt Marx in Vienna","2013-07-14 20:49:29+01","2026-03-13 22:32:07.341241+00"
"0f00f837-31c5-4a0b-b297-c13e82897cfd","24134247","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5879,3919,"a building with a sign on top of it at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:35:20+00","2026-03-13 22:32:07.343075+00"
"f40558c8-09ba-4680-abaf-502db7d5bd8e","24134575","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5647,3765,"a lobby with a reception counter with a suitcase at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:39:54+00","2026-03-13 22:32:07.345018+00"
"68228c23-be0b-4a7e-bb4c-03f13ab3eddc","24134641","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5956,3971,"a bedroom with a bed with a green and white at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:41:24+00","2026-03-13 22:32:07.347066+00"
"8294da9f-9ffc-4408-b6ca-1b51113ea7a2","18829897","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5742,3828,"a hospital room with a bed and a mirror at Ibis budget Wien Sankt Marx in Vienna","2013-07-11 19:16:22+01","2026-03-13 22:32:07.348769+00"
"8009de94-979a-4e90-bb09-31804c777cc0","24134220","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5791,3861,"a hospital room with a row of beds at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:34:59+00","2026-03-13 22:32:07.350178+00"
"42131dfe-8e81-450a-862a-315f08ee1a5f","18761242","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",3719,2354,"a hospital room with two beds and a window at Ibis budget Wien Sankt Marx in Vienna","2013-07-10 16:37:16+01","2026-03-13 22:32:07.352026+00"
"2c9b6a02-5157-48b1-9ac9-8ef4ffe3c05a","24134550","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5497,3665,"a black bag sitting next to a table and a chair at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:39:31+00","2026-03-13 22:32:07.353964+00"
"d907b867-e75e-49d6-86c0-a2dfb66d2641","24134532","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5971,3981,"a conference room with a table and chairs at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:39:10+00","2026-03-13 22:32:07.355709+00"
"ffcb1a57-ad09-46d3-954e-b4ec9794a600","24134471","2d2b71b7-67d8-46b6-a604-036b4d53661b","landscape",5931,3954,"a bakery with a chalk board with food on it at Ibis budget Wien Sankt Marx in Vienna","2013-12-05 13:38:24+00","2026-03-13 22:32:07.357231+00"
"9a08c99c-cec1-447e-99ce-e87373d7fb4a","819517719","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a bar with two chairs in front of a counter at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:18:56+00","2026-03-13 22:58:30.584326+00"
"3b2f6c25-be6a-4a1f-aa86-0bdbd8b602ce","819517829","c739b6cd-468e-4def-8d91-890dbad78541","portrait",2500,3750,"two blue chairs and a table and a lamp at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:19:06+00","2026-03-13 22:58:30.594195+00"
"d2359561-1749-48d5-a5c1-b012d23e3f04","818976052","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a building on a street with bikes parked in front of it at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:39:35+00","2026-03-13 22:58:30.596114+00"
"bfa892b3-6c6c-4726-aacc-68f58872dbb4","819517748","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a dining room with tables and chairs and lights at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:18:59+00","2026-03-13 22:58:30.598027+00"
"ed7b4060-7a0d-4e18-b68f-2f8900fc288c","818928197","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a display of different types of food on a counter at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:14:24+00","2026-03-13 22:58:30.599677+00"
"1a401fd0-8d70-4040-b57b-b948aa7e74c9","818976260","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a waiting room with leather chairs and a flat screen tv at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:14+00","2026-03-13 22:58:30.601313+00"
"c885b2f1-3f95-417c-beb3-c462dc5f62ed","818975890","c739b6cd-468e-4def-8d91-890dbad78541","portrait",2500,3750,"a bed sitting on the floor in a room at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:39:03+00","2026-03-13 22:58:30.602966+00"
"59f6a825-e2a5-4d63-88f9-3e913bb04838","819517742","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a room with a bar with a chandelier at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:18:58+00","2026-03-13 22:58:30.604416+00"
"e78216c7-4d06-44b0-b94b-b49f12ff4c95","819517807","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a group of nine pictures hanging on a wall at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:19:04+00","2026-03-13 22:58:30.605905+00"
"317e1c26-b9ab-4141-8350-59d28291c2d4","818976277","c739b6cd-468e-4def-8d91-890dbad78541","portrait",2500,3750,"a lobby of a hotel with chairs and a bar at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:16+00","2026-03-13 22:58:30.607558+00"
"702cadf7-40f0-4d3f-9098-d647e29dda66","819517734","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a restaurant with leather chairs and a bar with chandeliers at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:18:57+00","2026-03-13 22:58:30.609304+00"
"0f9cc420-961d-4448-8ff9-6aa1365c4941","818975909","c739b6cd-468e-4def-8d91-890dbad78541","portrait",2500,3750,"a lobby with two blue chairs and a table at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:39:07+00","2026-03-13 22:58:30.610645+00"
"403eb6d3-8c3d-435d-a174-e3eccd93104a","819517763","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a lobby of a hotel with chairs and a bar at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:19:01+00","2026-03-13 22:58:30.611731+00"
"e5b66833-88fe-42ee-9cd6-ec084017cb3f","819517624","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a wall with a bunch of pictures on it at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:18:49+00","2026-03-13 22:58:30.612864+00"
"90d68e3b-f6d2-4e29-bd4d-7a4b05acaa55","818928480","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a restaurant with tables and chairs in a room at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:15:23+00","2026-03-13 22:58:30.613957+00"
"9f69c69b-7ae7-4994-81d8-48f5ff65708e","818975864","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a living room with a table and chairs and a tv at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:38:57+00","2026-03-13 22:58:30.615098+00"
"0aa6b479-695a-42de-bacc-156114ba5105","818928517","c739b6cd-468e-4def-8d91-890dbad78541","portrait",2500,3750,"a restaurant with a table and two lights and a screen at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:15:28+00","2026-03-13 22:58:30.616261+00"
"0f53e0ae-837c-4a07-8f79-01ff67491d67","818929028","c739b6cd-468e-4def-8d91-890dbad78541","portrait",2500,3750,"a chandelier with lights hanging from a ceiling with paintings at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:18:13+00","2026-03-13 22:58:30.617424+00"
"f24f8234-da04-4bd0-b969-00b7ab77b5b8","818976064","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a dining room with a long table and stairs at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:39:37+00","2026-03-13 22:58:30.618562+00"
"98f5ca45-14e0-4c55-9ebe-5f4acd9edfc8","818928987","c739b6cd-468e-4def-8d91-890dbad78541","portrait",2500,3750,"a bar at a restaurant with stools at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:18:05+00","2026-03-13 22:58:30.619707+00"
"bae9a09c-5d4b-48be-ab4e-c76efc4a64ce","818928966","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a hotel room with a bed and a desk and a window at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:18:00+00","2026-03-13 22:58:30.620819+00"
"40fd150a-e4d7-46dc-bcc2-7a6231107654","819517733","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1910,"a woman standing at a bar in a restaurant at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:18:57+00","2026-03-13 22:58:30.622323+00"
"6bc14904-6919-47c9-b975-425769b1ee42","818976190","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1778,"a bakery with different types of bread and pastries at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:39:59+00","2026-03-13 22:58:30.623928+00"
"8c3256f3-1b6d-4a0b-938d-57515c215032","818976241","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a bakery with lots of bread and pastries on display at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:10+00","2026-03-13 22:58:30.62529+00"
"a7454480-682e-42d3-969c-618053c9bc9b","818976076","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a bowl of fruit next to two jars of honey at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:39:41+00","2026-03-13 22:58:30.626663+00"
"40eaa604-4d59-4a71-83ef-4d8581c0e6e5","819517761","c739b6cd-468e-4def-8d91-890dbad78541","portrait",2500,3750,"a building with people riding a bike in front of it at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:19:01+00","2026-03-13 22:58:30.628111+00"
"575d96d4-5f78-45c9-9647-acd3059d6837","818976200","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,2160,"three bikes parked next to each other on a sidewalk at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:01+00","2026-03-13 22:58:30.629483+00"
"14be7815-d7e5-4f5e-8add-2af942340c93","818976059","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a row of tables and chairs on a patio at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:39:36+00","2026-03-13 22:58:30.630857+00"
"f3e6d76f-2b10-45c8-aeaa-738267a84d46","818976196","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a patio with tables and chairs and an umbrella at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:01+00","2026-03-13 22:58:30.632203+00"
"1625cd8c-b306-4500-9a6a-211b597dafe3","818928427","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"an outdoor patio with chairs and tables and umbrellas at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:15:09+00","2026-03-13 22:58:30.63346+00"
"d14d6a8c-ae49-485f-97b5-59ae8af39213","818976308","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1919,"a hotel room with a bed and a window at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:23+00","2026-03-13 22:58:30.63477+00"
"99270089-cd14-4b62-8376-4a4eb6298dae","819517854","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1921,"a hotel room with a large bed and a window at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:19:08+00","2026-03-13 22:58:30.636084+00"
"40ad90b1-d700-401d-8b16-49895f216606","818928214","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a bedroom with a large bed and a chair at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:14:26+00","2026-03-13 22:58:30.637772+00"
"68c8b04f-c4d7-4573-a940-0328f2466b86","818928942","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a hotel room with a bed and a couch and a window at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:17:56+00","2026-03-13 22:58:30.639452+00"
"416fd6b4-3daf-4ca9-b9ed-74bdcbd9a179","818976291","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a hotel room with a bed and pillows at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:20+00","2026-03-13 22:58:30.640791+00"
"4037bc4b-5f08-4df1-b6c6-d3e030f15c83","819517583","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a hotel room with a large bed and a couch at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:18:46+00","2026-03-13 22:58:30.642097+00"
"9636156d-17f9-48b0-a1d5-7023dbe6627b","818975845","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a room with two beds and a clock on the wall at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:38:53+00","2026-03-13 22:58:30.643467+00"
"ced7fc88-959f-4aa4-abca-d84b7d893754","818928299","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a hotel room with a bed and a chair at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:14:40+00","2026-03-13 22:58:30.644783+00"
"a1345515-4452-4800-9182-4b811c8f6450","818975930","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a bedroom with a bed and a blue chair at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:39:12+00","2026-03-13 22:58:30.646072+00"
"6aab5c2c-8842-4e43-a834-a9f724597f51","818929003","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a bedroom with a bed and a wall with plates at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:18:08+00","2026-03-13 22:58:30.647413+00"
"aab9e877-b886-4b6f-806c-7ba5724b76d3","818976207","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a sign on a wall in a hotel room at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:03+00","2026-03-13 22:58:30.648865+00"
"a4723dae-d5ff-4aab-85a4-7d57ca924733","818928454","c739b6cd-468e-4def-8d91-890dbad78541","landscape",4800,3201,"a bathroom with two sinks and a mirror at Motel One Wien Westbahnhof in Vienna","2026-02-06 21:15:17+00","2026-03-13 22:58:30.650242+00"
"889b719c-4cc9-4fbd-b2d0-74618d07c858","818976321","c739b6cd-468e-4def-8d91-890dbad78541","landscape",5184,3456,"a shower in a bathroom with a bottle of soap at Motel One Wien Westbahnhof in Vienna","2026-02-07 01:40:25+00","2026-03-13 22:58:30.651534+00"
"fdf5f635-2736-41b0-83c6-8e56bbf23e61","819517752","c739b6cd-468e-4def-8d91-890dbad78541","landscape",4928,3280,"a close up of a shower head with white towel at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:19:00+00","2026-03-13 22:58:30.653081+00"
"a918edb4-a77e-45ae-8b78-791796902cb1","819517841","c739b6cd-468e-4def-8d91-890dbad78541","landscape",2880,1920,"a bathroom with a shower and a sink at Motel One Wien Westbahnhof in Vienna","2026-02-08 06:19:07+00","2026-03-13 22:58:30.654654+00"
